"","Latitude","Longitude","problem"
"122697",51.21916551,-0.784304439,"Theft"
"122699",51.0822291,1.170794127,"Rape"
"122742",51.4005668,0.417489802,"Theft"
"122748",50.81031416,-1.078816056,"Theft"
"122751",51.45069652,-0.965252243,"Murder"
"122759",51.0298303,0.46574833,"Theft"
"122770",51.23860783,-0.139145037,"Rape"
"122773",51.13195725,0.263352058,"Theft"
"122794",51.33838906,-0.996494216,"Murder"
"122808",51.44578369,0.208895427,"Rape"
"122818",51.23191752,0.871926859,"Rape"
"122820",51.34341481,1.409418517,"Murder"
"122822",51.07200586,1.110429675,"Rape"
"122850",51.24572654,-0.854524176,"Theft"
"122855",51.4185444,-0.413733346,"Theft"
"122866",51.24322117,-0.733527646,"Rape"
"122870",51.42570136,-0.571708268,"Rape"
"122871",51.41874867,-0.750255174,"Theft"
"122894",51.74261498,-1.045500553,"Murder"
"122925",51.1523957,0.887006443,"Rape"
"122932",51.41165296,-0.780903579,"Murder"
"122937",51.30913972,-0.325684128,"Rape"
"122944",50.97054389,-1.353427509,"Murder"
"122951",50.84855047,-1.01058975,"Theft"
"122967",51.31889842,-0.566417385,"Theft"
"122970",50.99472261,0.079096612,"Theft"
"122974",50.83973833,-0.206615362,"Rape"
"122978",51.34180436,-0.787164985,"Theft"
"122979",51.44054505,-1.06260004,"Murder"
"122989",51.42046099,-0.922789988,"Rape"
"122993",51.59811656,-0.658710466,"Theft"
"123001",51.34941265,-0.350065032,"Rape"
"123003",51.51613793,-0.776415996,"Rape"
"123019",51.10433203,-0.201679862,"Rape"
"123020",51.34444935,-0.249732262,"Rape"
"123024",51.23179177,-0.337516844,"Theft"
"123099",50.97529822,0.220681648,"Rape"
"123106",50.91813264,-0.456416818,"Murder"
"123120",51.35866841,-0.683381213,"Rape"
"123134",51.24847402,-1.595901727,"Theft"
"123139",51.66918553,-0.555387515,"Rape"
"123140",51.52267354,-0.560028101,"Rape"
"123142",51.6152552,-0.557100276,"Theft"
"123146",51.7520876,-1.248113165,"Murder"
"123160",51.22255974,-0.578720213,"Rape"
"123164",51.87552757,-1.275399516,"Rape"
"123166",51.83744288,-0.56452394,"Theft"
"123182",51.26644979,-0.955060907,"Rape"
"123193",51.24852647,-0.584367713,"Gangrape"
"123201",51.39113845,0.751071651,"Murder"
"123209",51.37002882,-0.449890051,"Theft"
"123215",51.45657626,-0.979512325,"Theft"
"123217",51.13335027,0.259217708,"Rape"
"123224",50.91765609,-1.50347387,"Theft"
"123229",50.89962489,-1.398009152,"Theft"
"123240",50.85579297,-0.185767132,"Rape"
"123251",52.12780244,-0.818168298,"Murder"
"123291",51.0697819,0.024791344,"Theft"
"123292",50.82306219,0.238014195,"Theft"
"123297",50.89293302,0.558055339,"Theft"
"123320",51.63749332,-0.773153278,"Rape"
"123326",51.61064056,-0.700945379,"Theft"
"123328",51.38014212,1.383688738,"Rape"
"123346",51.21341724,0.892685261,"Rape"
"123351",51.402294,0.502269479,"Murder"
"123353",51.35751971,1.388341465,"Rape"
"123382",51.41525293,-0.734532195,"Murder"
"123385",51.5979273,-0.625248671,"Rape"
"123397",51.37604432,-0.436324292,"Rape"
"123411",51.63269583,-1.144903281,"Theft"
"123415",51.43490202,-0.747224928,"Murder"
"123424",51.40996776,-0.664222647,"Murder"
"123434",50.78696525,-1.099078894,"Rape"
"123439",50.72556663,-1.222155118,"Rape"
"123443",51.21927204,-0.329805665,"Rape"
"123445",50.87565972,0.016934393,"Murder"
"123448",51.32912129,0.659784735,"Rape"
"123464",51.37107447,-0.421121071,"Theft"
"123478",50.84574529,-1.012779695,"Theft"
"123487",51.32126737,-0.233034151,"Rape"
"123492",51.51204571,-0.61080148,"Theft"
"123496",51.5396345,-0.787754164,"Theft"
"123506",51.3439227,1.065912327,"Theft"
"123510",50.89791129,-1.397035854,"Rape"
"123513",50.72982424,-1.161725031,"Theft"
"123516",50.94152605,-1.380104139,"Rape"
"123531",51.38065087,0.525951591,"Theft"
"123537",51.82696366,-0.818801511,"Theft"
"123540",51.88060714,-0.73749088,"Rape"
"123541",51.02201621,-0.464376428,"Theft"
"123544",51.00921438,-0.461948278,"Theft"
"123548",51.40564332,0.47585031,"Murder"
"123567",51.41021465,-0.793983245,"Theft"
"123570",50.86329566,-0.081866579,"Theft"
"123572",50.84992146,-0.243445554,"Murder"
"123595",51.98959218,-0.701223579,"Theft"
"123606",50.85134489,-1.059256647,"Theft"
"123618",51.36549789,-1.362190138,"Theft"
"123631",50.89331823,-1.345638881,"Theft"
"123647",51.34451531,0.504146258,"Theft"
"123710",51.44161818,0.366988035,"Theft"
"123720",51.08012938,1.176233938,"Theft"
"123730",51.52005499,-0.765789386,"Theft"
"123732",51.53261533,-0.787219735,"Rape"
"123734",51.38314433,0.52292697,"Murder"
"123735",51.38207256,0.522580569,"Murder"
"123736",50.90075342,-0.17440621,"Rape"
"123748",51.12891922,-0.014928295,"Theft"
"123758",51.1520107,0.866102402,"Murder"
"123777",51.42563667,0.329766766,"Theft"
"123796",51.17383331,-1.337658372,"Theft"
"123798",51.17635089,-1.337622315,"Rape"
"123814",50.59540989,-1.204521611,"Theft"
"123854",51.34045548,1.026332953,"Rape"
"123857",51.34104886,1.020771407,"Rape"
"123863",50.95316871,-1.405575226,"Theft"
"123876",50.79678865,0.057953635,"Theft"
"123882",51.57184321,-1.296974148,"Rape"
"123888",51.43740732,0.764644642,"Rape"
"123904",51.56406019,-0.962681639,"Theft"
"123905",51.84507597,-1.310001698,"Theft"
"123911",51.79089817,-1.271681402,"Murder"
"123920",51.33050395,-0.781362791,"Murder"
"123927",51.71522656,-0.607769776,"Rape"
"123930",51.14213032,0.909243003,"Theft"
"123938",51.78680104,-0.777661291,"Murder"
"123954",51.63815618,-0.750736875,"Rape"
"123956",50.81947517,-0.71592076,"Rape"
"123958",50.79609026,-0.636391363,"Rape"
"123969",51.26989544,1.055674156,"Theft"
"123976",51.35962929,0.627075279,"Rape"
"123988",51.05842009,0.157155664,"Murder"
"123999",51.12322284,0.002690586,"Theft"
"124005",51.31472508,0.858440127,"Rape"
"124009",51.07342093,1.070547144,"Rape"
"124022",51.2646106,-0.53944006,"Theft"
"124047",50.84788909,-0.152604811,"Rape"
"124048",50.84877437,-0.209394197,"Theft"
"124049",50.84272033,-0.285334057,"Murder"
"124065",51.29158091,0.485486203,"Theft"
"124073",52.05143205,-0.703514903,"Theft"
"124084",50.84593018,-0.92186862,"Rape"
"124088",51.47909089,-1.047842248,"Rape"
"124103",50.7280629,-1.179608644,"Murder"
"124105",50.62746924,-1.184894472,"Murder"
"124119",50.93866711,-1.517482378,"Rape"
"124125",51.18621924,0.29405838,"Theft"
"124141",51.43514059,0.271689917,"Murder"
"124182",51.09419573,1.050069458,"Rape"
"124198",51.43658586,0.34442503,"Rape"
"124202",50.8385771,-0.218874406,"Theft"
"124209",52.07399042,-1.410509024,"Theft"
"124213",50.90981594,0.430947372,"Murder"
"124226",51.09704974,1.169251583,"Rape"
"124254",51.26228945,0.612201686,"Rape"
"124256",51.3552244,-1.34179666,"Murder"
"124261",51.2257037,-0.751909813,"Rape"
"124264",50.96094856,-0.193693137,"Murder"
"124266",51.45321374,-0.965195346,"Theft"
"124284",51.11801813,-1.358458564,"Theft"
"124296",51.19767959,0.28289015,"Theft"
"124301",50.8637007,0.453418037,"Murder"
"124305",51.08491296,1.188843902,"Murder"
"124326",51.23574781,0.734624651,"Rape"
"124334",50.82271983,-0.136418498,"Rape"
"124342",50.93764599,-1.360942672,"Murder"
"124386",51.37953565,1.389106035,"Rape"
"124394",51.0755461,1.064976608,"Rape"
"124403",51.03873705,-1.202661888,"Murder"
"124406",51.06572358,-0.345899445,"Theft"
"124414",51.19891981,-1.500458045,"Murder"
"124425",51.48277846,-0.73410442,"Rape"
"124448",50.9148619,0.488120088,"Theft"
"124450",50.92378566,-1.375360147,"Rape"
"124455",51.78440973,-1.276569812,"Rape"
"124470",51.33196889,-0.435383791,"Rape"
"124479",51.17184847,-0.78697933,"Rape"
"124495",51.77857642,-1.49365158,"Theft"
"124503",51.34008945,-0.485357188,"Murder"
"124504",51.53954216,-0.501816998,"Murder"
"124514",51.23988517,-0.568874674,"Rape"
"124541",51.8161349,-0.80602791,"Murder"
"124559",52.18592628,-0.686149635,"Theft"
"124561",51.8909128,-1.155561005,"Murder"
"124568",51.34053297,0.267008356,"Rape"
"124573",50.94030227,-0.988490295,"Theft"
"124581",51.39875995,0.456788042,"Rape"
"124590",51.27715873,0.508080552,"Rape"
"124593",50.91436834,-0.999024221,"Rape"
"124603",50.82419316,-0.373190988,"Theft"
"124622",51.15737342,-1.336893028,"Murder"
"124634",51.26685519,0.527159893,"Rape"
"124637",51.33474743,1.398148598,"Rape"
"124643",50.8075603,0.340466585,"Theft"
"124664",51.48488345,-0.633230458,"Murder"
"124665",51.46665248,-0.86001492,"Theft"
"124666",51.24250688,-0.750738841,"Rape"
"124680",51.26691156,-1.08548632,"Theft"
"124689",51.70790272,-0.611945759,"Murder"
"124691",51.76178081,-1.204483348,"Murder"
"124698",50.87707265,0.002780379,"Theft"
"124700",50.84409455,-0.197499422,"Rape"
"124712",51.57828811,-0.702589489,"Rape"
"124717",51.57835175,-0.708360376,"Rape"
"124719",51.1337616,-0.024726225,"Theft"
"124722",51.17216396,-0.651507158,"Theft"
"124735",51.25370884,-0.16719674,"Rape"
"124736",51.36852678,-0.392476534,"Theft"
"124753",51.30403047,0.344118735,"Theft"
"124756",51.81513102,-0.795754352,"Theft"
"124759",51.44720385,0.200328831,"Theft"
"124775",51.40613551,-0.649956785,"Theft"
"124777",51.41250941,-0.835062111,"Theft"
"124789",51.58836017,-1.42402975,"Theft"
"124792",51.16212805,-0.170828836,"Rape"
"124821",50.86926792,-0.139679243,"Theft"
"124823",51.13602187,0.285565126,"Theft"
"124857",51.09139175,-0.196469727,"Rape"
"124871",50.84046983,-1.027093534,"Rape"
"124872",50.82646124,-0.780332561,"Theft"
"124873",50.83401749,-0.368305041,"Theft"
"124885",50.93079855,-1.147588562,"Theft"
"124896",51.77545824,-1.479627445,"Theft"
"124903",51.34853167,0.349405415,"Murder"
"124915",51.17032941,1.360282582,"Theft"
"124932",51.0760112,-0.374083308,"Theft"
"124946",51.51192075,-0.718309792,"Rape"
"124947",51.37436259,-0.493278159,"Theft"
"124961",51.43833115,-0.575055205,"Theft"
"124982",51.75496543,-1.262407935,"Theft"
"124995",50.63476795,-1.174163042,"Murder"
"125023",51.42159259,-0.413052511,"Theft"
"125024",51.41522168,-0.75682245,"Theft"
"125035",51.67083325,-1.281185237,"Rape"
"125038",51.32775374,0.663366228,"Rape"
"125039",51.20448935,-0.197781801,"Rape"
"125045",51.31687896,-0.759769138,"Rape"
"125064",51.12569934,0.256757712,"Theft"
"125066",51.19585523,-1.643603057,"Rape"
"125077",51.01020419,-0.197767541,"Rape"
"125089",50.8171512,-1.090605738,"Theft"
"125111",50.88580103,0.202204556,"Theft"
"125112",51.24382287,-0.16758974,"Rape"
"125125",50.9235804,-1.338086599,"Theft"
"125129",50.84606831,-0.268449282,"Murder"
"125134",50.9256243,-0.564309433,"Rape"
"125136",51.37651239,-0.67094381,"Rape"
"125164",51.24467216,-0.548668006,"Rape"
"125172",50.98519223,0.919365511,"Theft"
"125191",51.12034245,0.645199016,"Theft"
"125212",51.3311823,-0.63880975,"Murder"
"125247",51.68907678,-1.20179423,"Murder"
"125259",51.42228299,-0.7444058,"Theft"
"125271",52.04319347,-0.791239157,"Rape"
"125274",51.1523957,0.887006443,"Murder"
"125315",51.67049199,-1.362255664,"Murder"
"125318",51.819284,-0.813344011,"Murder"
"125323",50.83973833,-0.206615362,"Rape"
"125329",51.45603441,0.246816632,"Murder"
"125347",51.39827822,0.471139338,"Theft"
"125375",51.28252537,0.167353196,"Rape"
"125406",51.25385014,-1.105806675,"Rape"
"125416",51.78787264,-1.370605868,"Murder"
"125423",51.42319833,0.361720538,"Rape"
"125443",51.08124786,1.168170814,"Rape"
"125445",51.13513233,0.142575341,"Rape"
"125448",50.97529822,0.220681648,"Theft"
"125466",51.3658607,-0.531911972,"Rape"
"125468",51.41333967,-0.748964682,"Rape"
"125474",51.41112848,-0.678567886,"Rape"
"125481",50.74420641,-1.57617497,"Rape"
"125499",51.23735014,-0.336313729,"Theft"
"125503",50.84081884,-0.983626138,"Theft"
"125506",50.73092249,-1.151928635,"Murder"
"125522",51.45831689,-0.518871905,"Rape"
"125533",51.99832541,-0.969835324,"Murder"
"125546",51.30284817,-0.325913072,"Rape"
"125547",51.47810725,-0.933528667,"Theft"
"125549",51.44353822,0.218270575,"Theft"
"125586",51.74034857,-1.100148828,"Murder"
"125602",51.45086301,-1.402735388,"Theft"
"125625",51.27191152,1.067996271,"Theft"
"125634",51.26698814,0.57877774,"Rape"
"125669",52.06192685,-1.339631798,"Theft"
"125676",51.38014212,1.383688738,"Rape"
"125678",50.79286981,-0.676922211,"Murder"
"125686",51.08279296,-0.730774357,"Murder"
"125693",51.44895519,0.589884644,"Theft"
"125694",51.21341724,0.892685261,"Rape"
"125695",51.35891425,0.512114136,"Theft"
"125706",51.20607742,-1.513263606,"Murder"
"125707",50.94748914,0.730480236,"Rape"
"125714",50.85656231,-0.438559019,"Theft"
"125729",50.84349537,-1.394896551,"Murder"
"125731",51.24393722,-0.571528362,"Theft"
"125733",51.5979273,-0.625248671,"Murder"
"125749",51.75034479,-1.256833659,"Murder"
"125751",51.25058336,-0.496897135,"Rape"
"125755",51.66476718,-0.598906156,"Murder"
"125760",51.80416797,-0.84115272,"Rape"
"125762",51.99420992,-0.952772432,"Theft"
"125773",51.38327287,0.550213201,"Rape"
"125808",51.35086076,-0.70902245,"Rape"
"125852",51.9152972,-1.158156978,"Murder"
"125858",50.89791129,-1.397035854,"Murder"
"125876",50.86339194,0.259414565,"Murder"
"125915",51.41021465,-0.793983245,"Murder"
"125917",50.81568805,-0.112990863,"Rape"
"125926",51.51624327,-0.654631002,"Rape"
"125932",51.85320414,-1.175867471,"Rape"
"125933",51.75444625,-0.987301349,"Murder"
"125934",51.75537099,-0.979862918,"Theft"
"125940",51.56574006,-0.706265014,"Rape"
"125942",51.51049282,-0.670795861,"Murder"
"125972",51.29214094,-0.737847393,"Murder"
"125973",51.29525625,-0.739052826,"Rape"
"125974",51.30338005,-0.741914483,"Theft"
"125980",50.89748902,-1.323241377,"Rape"
"125983",50.94711449,-1.365795078,"Rape"
"125987",50.9317684,-1.473397966,"Theft"
"125990",51.49373474,-0.494675934,"Theft"
"125991",51.36166346,0.616560862,"Murder"
"126000",51.41059738,0.47122846,"Rape"
"126007",51.53380528,-1.147189467,"Rape"
"126009",51.41368181,-0.976052945,"Rape"
"126018",51.50207253,-0.603900849,"Rape"
"126025",51.391366,-0.633287738,"Theft"
"126033",51.40106742,-1.52471053,"Rape"
"126034",51.54166149,-0.818991743,"Theft"
"126038",51.44842235,-0.972498857,"Rape"
"126051",51.41203697,-0.797185003,"Rape"
"126079",51.52005196,-0.765501203,"Rape"
"126082",51.38314433,0.52292697,"Rape"
"126099",50.80029031,-1.062268532,"Theft"
"126127",50.82065492,-0.136642681,"Theft"
"126141",51.04926849,-1.302772066,"Theft"
"126167",50.75818712,-1.28895753,"Theft"
"126170",51.65720395,-1.58795702,"Murder"
"126174",51.74782476,-1.256440446,"Theft"
"126182",50.87510421,0.012646081,"Theft"
"126190",51.21877142,-0.638261182,"Murder"
"126192",51.250104,-0.573572614,"Theft"
"126218",51.8186777,-0.817422257,"Theft"
"126227",50.85472972,0.581540628,"Theft"
"126239",51.90005878,-1.127484033,"Rape"
"126242",52.0474993,-1.332116061,"Theft"
"126261",51.79199526,-1.478132322,"Theft"
"126297",51.27616587,-1.119710049,"Theft"
"126299",51.56996926,-0.782186035,"Theft"
"126310",50.95589901,-0.158292034,"Murder"
"126314",50.72555201,-1.305319088,"Murder"
"126337",51.0232938,0.110748265,"Rape"
"126349",50.79451875,0.317961496,"Theft"
"126368",51.26778665,-0.600690605,"Murder"
"126371",50.85439179,0.245765552,"Theft"
"126426",50.70863689,-1.303869506,"Rape"
"126444",51.219603,-0.200485231,"Murder"
"126445",51.2379318,-0.164672163,"Theft"
"126458",51.28754655,0.168163296,"Theft"
"126503",51.50158877,-0.601034107,"Rape"
"126511",50.8319738,-0.139216801,"Murder"
"126518",51.10258098,-0.750385931,"Rape"
"126522",52.00598909,-0.983674403,"Theft"
"126533",50.87967933,-1.2461737,"Theft"
"126534",50.79489363,-1.08479461,"Rape"
"126574",51.10776543,1.270005595,"Theft"
"126601",51.10040551,-0.215401153,"Theft"
"126604",50.84918412,-0.994240365,"Rape"
"126611",50.9699681,-0.172263548,"Theft"
"126619",51.44829455,-0.968184607,"Theft"
"126624",51.44787943,0.235909914,"Theft"
"126630",50.90859777,-1.4882094,"Theft"
"126640",51.1686126,-0.655472673,"Murder"
"126642",51.45906253,0.215294833,"Theft"
"126644",51.28537854,0.235608252,"Rape"
"126660",51.30257708,0.454516593,"Rape"
"126673",51.40862559,-1.340024097,"Rape"
"126678",51.04371069,0.447225147,"Murder"
"126693",50.84807778,-1.078072695,"Theft"
"126707",51.00662125,-1.431260577,"Theft"
"126708",50.94702598,-1.538747893,"Rape"
"126727",51.39186584,0.485168846,"Theft"
"126747",51.0263351,0.565394727,"Theft"
"126750",50.99912946,-0.105985996,"Murder"
"126777",50.95964528,-1.355088012,"Murder"
"126781",51.45483385,-1.481408298,"Rape"
"126793",51.13053777,-0.15778482,"Rape"
"126802",51.81780268,-1.421110322,"Murder"
"126812",51.24824953,-0.511301631,"Theft"
"126827",51.2776792,-0.3712753,"Rape"
"126835",51.17277179,-0.649629807,"Theft"
"126836",51.13012974,1.319048316,"Theft"
"126854",51.990524,-0.973247438,"Murder"
"126857",50.89287313,-1.315061658,"Rape"
"126859",51.61358203,-0.773797964,"Theft"
"126860",51.31711519,-0.756605872,"Murder"
"126867",51.3981578,-1.320884304,"Murder"
"126877",51.67188534,-1.28414753,"Rape"
"126879",51.13363418,-0.129074695,"Rape"
"126893",50.8309267,-1.069890746,"Theft"
"126895",51.54033183,-0.904389749,"Rape"
"126903",50.8920179,-1.322609735,"Theft"
"126907",51.7851426,-1.090704719,"Rape"
"126913",51.41067147,-0.812304143,"Theft"
"126916",51.01382862,-1.003513791,"Rape"
"126917",51.34053297,0.267008356,"Rape"
"126921",51.06214351,-1.293460187,"Theft"
"126951",50.96776938,-0.350805314,"Rape"
"126956",50.90549564,-1.320707585,"Theft"
"126958",51.15126072,0.867343011,"Theft"
"126970",51.60664747,-1.2832964,"Theft"
"126979",51.43504044,0.215858878,"Rape"
"126983",51.26685519,0.527159893,"Theft"
"126988",51.24622402,1.348617609,"Murder"
"126990",51.00302586,0.849208245,"Theft"
"126995",50.80251974,-0.6248511,"Theft"
"127001",51.00551391,-0.861162197,"Rape"
"127007",50.83710991,-0.28298325,"Theft"
"127026",50.91570602,-1.361243084,"Murder"
"127034",51.94518479,-0.881751551,"Rape"
"127061",51.57828811,-0.702589489,"Theft"
"127073",51.21346219,-0.124408967,"Murder"
"127101",51.2566681,1.079881706,"Theft"
"127125",51.47029484,-0.964809041,"Theft"
"127135",50.86879942,-0.013051623,"Theft"
"127137",51.73890865,-1.103508378,"Rape"
"127147",51.21905049,-0.777577544,"Theft"
"127151",50.94284829,-1.375104852,"Theft"
"127155",51.32648551,-0.233192428,"Murder"
"127166",50.91121106,-0.192219436,"Theft"
"127167",51.51931093,-0.632200235,"Theft"
"127169",51.40537889,-1.131608837,"Rape"
"127179",51.50740602,-0.636879537,"Murder"
"127194",51.44448936,-1.017193544,"Murder"
"127200",50.86199545,0.559985179,"Rape"
"127201",50.84798749,-1.06671065,"Theft"
"127207",51.19221369,-0.324200939,"Rape"
"127219",50.84666056,-1.092304989,"Murder"
"127228",50.96975867,-0.498288432,"Rape"
"127250",51.2354014,-0.20445287,"Rape"
"127253",51.28954752,0.517505084,"Murder"
"127282",50.96674271,-0.279632379,"Theft"
"127317",51.27930747,-1.083806522,"Theft"
"127320",51.51071444,-0.612283018,"Gangrape"
"127345",50.93315375,-1.450087067,"Rape"
"127377",51.15281521,0.873632013,"Rape"
"127378",50.97354809,-1.381814541,"Rape"
"127383",51.16212619,-0.330654672,"Theft"
"127388",51.20448935,-0.197781801,"Rape"
"127392",50.84548866,0.493660596,"Theft"
"127404",51.85275667,-1.31656291,"Murder"
"127405",51.53770863,-0.902722486,"Rape"
"127407",51.24855228,-0.571686284,"Theft"
"127411",51.66310413,-0.60271674,"Rape"
"127412",51.34104649,0.506541807,"Theft"
"127418",51.83482279,-1.250655001,"Rape"
"127421",51.59851273,-0.615384107,"Theft"
"127424",51.31855706,0.193161848,"Rape"
"127426",51.01020419,-0.197767541,"Rape"
"127430",51.2640105,-1.026779901,"Theft"
"127436",50.89737484,-1.315991021,"Theft"
"127448",51.49003861,-0.863536887,"Rape"
"127456",51.172604,0.3004212,"Theft"
"127459",51.26198148,-0.066534604,"Theft"
"127461",51.24382287,-0.16758974,"Rape"
"127478",50.84606831,-0.268449282,"Theft"
"127484",51.43925846,-0.505100308,"Rape"
"127488",51.15195362,-0.693132477,"Rape"
"127493",51.83594405,-1.332346649,"Rape"
"127498",51.6442486,-0.845233665,"Theft"
"127501",51.33166527,-0.207154595,"Murder"
"127517",51.34220165,1.272315049,"Rape"
"127522",50.82972854,0.356202703,"Murder"
"127524",50.82257711,-0.155733716,"Rape"
